content,words,confidence,p_foreign,p_upper,p_cap,avg_length,label,sentiment,emphasis,amplitude,politeness,dirtiness,main_tense,negated,article_id,article_type,user_type,outcome
The FCC's 'Reasonable' Internet Plan,6,1,0,16.66666667,83.33333333,5.333333333,neutral,0,1,0,0,0,present,FALSE,503616,Review & Outlook (U.S.),1,1
Oregon May Give Up on Health Site,7,1,0,0,85.71428571,3.857142857,neutral,0,1,0,0,0,present,FALSE,503610,Politics and Policy,2,0
"Lost in India, But Far From Alone",7,1,0,0,85.71428571,3.857142857,neutral,3,1,0.25,0,0,present,FALSE,503620,Traveler's Tale,2,0
Notable & Quotable,3,1,0,0,66.66666667,5.333333333,neutral,0,1,0,0,0,present,FALSE,503618,Notable & Quotable,1,1
Lorillard Profit Declines on Lower Cigarette Demand,7,1,0,0,85.71428571,6.428571429,neutral,0,1,0,0,0,present,FALSE,503606,Earnings,2,0
"Yen Rises Against Dollar, Other Rivals",6,1,0,0,100,5.5,neutral,0,1,0,0,0,present,FALSE,503603,Foreign Exchange,1,1
Aiding Teens to Become Family's First in College,9,1,0,0,66.66666667,4.555555556,neutral,0,1,0,0,0,present,FALSE,503605,Donor of the Day,2,0
N.Y. Times Shows Rare Print Ad Revenue Gain,8,1,0,12.5,87.5,4.5,neutral,0,1,0,0,0,present,FALSE,503600,Business,2,0
"S&P 500, Nasdaq Rise; Dow Flat",7,1,0,14.28571429,57.14285714,3.571428571,neutral,0,1,0,0,0,present,FALSE,503597,Today's Markets,1,1
Sky Is Limit for Air Rights,6,1,0,0,83.33333333,3.666666667,neutral,0,1,0,0,0,present,FALSE,503562,NY Real Estate Commercial,2,0
Cuomo Backs Sandy Tax Cut,5,1,0,0,100,4.2,neutral,0,1,0,0,0,present,FALSE,503574,NY Politics,1,1
Georgia Expands Gun Owners' Rights,5,1,0,0,100,6,neutral,2,1,0.166666667,0,0,present,FALSE,503533,Politics and Policy,2,0
Apple Moves to Reward Investors,5,1,0,0,80,5.4,neutral,0,1,0,0,0,present,FALSE,503535,Technology,1,1
Gambling Mogul Bets on Russia,5,1,0,0,80,5,neutral,0,1,0,0,0,present,FALSE,503525,Business,1,1
Ukraine's Divisions Extend to East Itself,7,1,0,0,71.42857143,5.142857143,neutral,0,1,0,0,0,present,FALSE,503515,Europe News,2,0
Amazon to Stream Older HBO Shows,6,1,0,16.66666667,83.33333333,4.5,neutral,0,1,0,0,0,present,FALSE,503512,Technology,1,1
Brinker Profit Rises on Higher Sales,6,1,0,0,83.33333333,5.166666667,neutral,0,1,0,0,0,present,FALSE,503510,Earnings,2,0
U.S. Stocks Drop,3,1,0,33.33333333,66.66666667,4.666666667,neutral,0,1,0,0,0,present,FALSE,503506,Today's Markets,1,1
"Emerging Markets Boost Tupperware Results, Guidance",6,1,0,0,100,7.666666667,neutral,0,1,0,0,0,present,FALSE,503504,Earnings,2,0
Biogen Idec Profit Rises 12%,5,1,0,0,80,4.8,neutral,0,1,0,0,0,present,FALSE,503502,Earnings,1,1
Johnson Controls Profit Rises on Higher Production,7,1,0,0,85.71428571,6.285714286,neutral,0,1,0,0,0,present,FALSE,503503,Earnings,1,1
North Korea Launches Missiles,4,1,0,0,100,6.5,neutral,0,1,0,0,0,present,FALSE,506730,World News,1,1
Ukraine Forces Brace for More Attacks,6,1,0,0,83.33333333,5.333333333,neutral,2,1,0.166666667,0,0,present,FALSE,506722,Russia News,1,1
Brazil's President Calls for Soccer Reform,7,1,0,0,71.42857143,5.285714286,neutral,0,1,0,0,0,present,FALSE,506708,World News,2,0
Hedge Fund Says Argentina Not Negotiating,6,1,0,0,100,6,neutral,0,1,0,0,0,present,TRUE,506705,Markets Main,2,0
Rio Plans Massive Security for World Cup Final,8,1,0,0,87.5,4.875,neutral,0,1,0,0,0,present,FALSE,506709,World Cup,1,1
Gold Rises as Investors Watch Fed,6,1,0,0,83.33333333,4.666666667,neutral,0,1,0,0,0,present,FALSE,506711,Commodities,1,1
Raising Rates Is Easier Said Than Done for Fed,9,1,0,0,88.88888889,4.222222222,neutral,0,1,0,0,0,present,FALSE,506712,Heard on the Street,1,1
Artists Press for Their Share,5,1,0,0,80,5,neutral,0,1,0,0,0,present,FALSE,506716,Media & Marketing,2,0
United to Reduce Venezuela Flights,5,1,0,0,80,6,neutral,3,1,0.2,0,0,present,FALSE,506700,Business,1,1
Kors Shouldn't Ignore Coach's Signal,7,1,0,0,71.42857143,4.571428571,neutral,0,1,0,0,0,present,TRUE,506697,Heard on the Street,1,1
"Peru, Chile Seek to Boost Economic Growth",7,1,0,0,85.71428571,5,neutral,0,1,0,0,0,present,FALSE,506685,Latin America News,2,0
House GOP Seeks New Migrant Plan,6,1,0,16.66666667,100,4.5,neutral,0,1,0,0,0,present,FALSE,506675,U.S. News,1,1
Cadillac Turns to Infiniti for Leader,6,1,0,0,66.66666667,5.333333333,neutral,0,1,0,0,0,present,FALSE,506673,Business,2,0
Kurdish Forces Seize Iraqi Oil Fields,6,1,0,0,100,5.333333333,neutral,0,1,0,0,0,present,FALSE,506460,World News,2,0
Whirlpool Plans Acquisition in Italy,5,1,0,0,80,6.4,neutral,0,1,0,0,0,present,FALSE,506455,Business,1,1
Iraqi Kurds Seize Oil Fields,5,1,0,0,100,4.8,neutral,0,1,0,0,0,present,FALSE,506452,Middle East News,1,1
Russia Writes Off Cuba Debt,5,1,0,0,100,4.6,neutral,0,1,0,0,0,present,FALSE,506453,World News,2,0
Exact in Takeover Talks,4,1,0,0,75,5,neutral,0,1,0,0,0,present,FALSE,506450,Business,1,1
"Iberia Plans to Cut 1,581 Jobs",6,1,0,0,66.66666667,4.166666667,neutral,0,1,0,0,0,present,FALSE,506451,European Business News,2,0
Indonesia Rivals Both Claim Lead,5,1,0,0,100,5.6,neutral,0,1,0,0,0,present,FALSE,506457,Asia News,1,1
Silver Fix Tradition Ends,4,1,0,0,100,5.5,neutral,0,1,0,0,0,present,FALSE,506443,Markets Main,2,0
Gold Futures Edge Lower as Traders Cash In on Rally,10,1,0,0,80,4.2,neutral,0,1,0,0,0,present,FALSE,506433,Commodities,1,1
"Amid Pressure, Israel Stands by Its Options",7,1,0,0,85.71428571,5.285714286,neutral,0,1,0,0,0,present,FALSE,506430,Middle East News,2,1
German Inflation Picks Up,4,1,0,0,100,5.5,neutral,0,1,0,0,0,present,FALSE,506424,Economy,2,1
White House Moves to Speed Payments for Small Suppliers,9,1,0,0,77.77777778,5.222222222,neutral,0,1,0,0,0,present,FALSE,506439,Politics and Policy,1,1
Peru Cuts Reference Interest Rate to 3.75%,7,1,0,0,71.42857143,5.142857143,neutral,2,1,0.125,0,0,present,FALSE,506414,Latin America News,2,1
Puerto Rico Power Authority Taps Reserves to Pay Investors,9,1,0,0,88.88888889,5.555555556,neutral,0,1,0,0,0,present,FALSE,506408,Credit Markets,1,1
UAW to Form Local at Factory in Alabama,8,1,0,12.5,62.5,4,neutral,0,1,0,0,0,present,FALSE,506400,Business,2,1
Kerry to Join Iran Nuclear Talks,6,1,0,0,83.33333333,4.5,neutral,0,1,0,0,0,present,FALSE,506401,Middle East News,1,1
A Closer Look at McCaskill's NCAA Claim,8,1,0,25,62.5,4.125,neutral,0,1,0,0,0,present,FALSE,506392,College Basketball,2,1
Game On for Microsoft Chief,5,1,0,0,80,4.6,neutral,0,1,0,0,0,present,FALSE,506377,Heard on the Street,1,1
U.K. Public Sector Workers Stage Mass Strike,7,1,0,14.28571429,85.71428571,5.428571429,neutral,0,1,0,0,0,present,FALSE,506368,U.K. News,1,1
Bank Trading Revenue May Improve in Second Quarter,8,1,0,0,87.5,5.375,neutral,0,1,0,0,0,present,FALSE,506371,Markets Main,1,1
Just Whose Job Is It to Train Workers?,8,1,0,0,87.5,3.875,neutral,0,1,0,0,0,present,FALSE,506357,Careers,2,1
"UAW to Set Up Local Units Near VW, Daimler Plants",10,1,0,20,90,4,neutral,0,1,0,0,0,present,FALSE,506351,Business,1,1
Argentine Minister to Miss Debt Talks,6,1,0,0,83.33333333,5.333333333,neutral,0,1,0,0,0,present,FALSE,506353,Markets Main,2,1
India Chases Investment,3,1,0,0,100,7,neutral,0,1,0,0,0,present,FALSE,506350,World News,1,1
OPEC Sees Rising Global Oil Demand,6,1,0,16.66666667,100,4.833333333,neutral,0,1,0,0,0,present,FALSE,506337,Markets Main,2,0
Pratt & Whitney Nearing U.S. Deal,6,1,0,16.66666667,66.66666667,4.666666667,neutral,0,1,0,0,0,present,FALSE,506335,European Business News,1,0
Greece Completes Bond Sale,4,1,0,0,100,5.75,neutral,0,1,0,0,0,present,FALSE,506316,Markets Main,2,0
Indonesia Election Result in Limbo,5,1,0,0,80,6,neutral,0,1,0,0,0,present,FALSE,506313,Asia News,2,0
J.P. Morgan Hires New China Head,6,1,0,16.66666667,83.33333333,4.5,neutral,0,1,0,0,0,present,FALSE,506302,Markets Main,1,0
China Exports Up on U.S. Demand,6,1,0,16.66666667,66.66666667,4.333333333,neutral,0,1,0,0,0,present,FALSE,506301,Economy,2,0
Australia's Unemployment Rate Rises,5,1,0,0,80,6.4,neutral,0,1,0,0,0,present,FALSE,506300,Asia News,1,0
Jakarta Stocks Jump,3,1,0,0,100,5.666666667,neutral,0,1,0,0,0,present,FALSE,506304,Asiastox,1,0
Study: Hurricane Risk to Property Rises,6,1,0,0,83.33333333,5.666666667,neutral,0,1,0,0,0,present,FALSE,506295,U.S. News,1,0
Improving Training for Helicopter Pilots,5,1,0,0,80,7.2,positive,4,1,0.4,0,0,present,FALSE,506296,Business,1,0
U.S. Spy Agencies Back on Defensive,6,1,0,16.66666667,66.66666667,5,neutral,0,1,0,0,0,present,FALSE,506291,U.S. News,1,0
Prosecutors Had Concerns About Trading Case U.S. Later Lost,9,1,0,11.11111111,88.88888889,5.666666667,neutral,0,1,0,0,0,past,FALSE,506290,Markets Main,2,0
Companies Selling Stocks at Record Pace,6,1,0,0,83.33333333,5.666666667,neutral,0,1,0,0,0,present,FALSE,506277,Markets Main,1,0
Peru Central Bank Chief Sees Stronger Economy in Second Half,10,1,0,0,90,5.1,neutral,3,1,0.2,0,0,present,FALSE,506276,Latin America News,2,0
On to the Final for Argentina,6,1,0,0,50,4,neutral,0,1,0,0,0,present,FALSE,506267,World Cup,1,0
Foreign Ministers to Join Iran Nuclear Talks,7,1,0,0,85.71428571,5.428571429,neutral,0,1,0,0,0,present,FALSE,506261,World News,1,0
Democratic Senators Urge U.S. to Press China on Currency,9,1,0,11.11111111,66.66666667,5.333333333,neutral,0,1,0,0,0,present,FALSE,506246,Politics and Policy,2,0
Russia Sees Rise in Capital Flight,6,1,0,0,83.33333333,4.833333333,neutral,0,1,0,0,0,present,FALSE,506240,Economy,1,0
Cameron Defends Move on Abuse Inquiry,6,1,0,0,83.33333333,5.333333333,neutral,0,1,0,0,0,present,FALSE,506241,U.K. News,1,0
Brazil Is Going to Be Just Fine,7,1,0,0,85.71428571,3.571428571,neutral,0,1,0,0,0,present,FALSE,506236,World Cup,1,0
American Apparel Gets Financing,4,1,0,0,100,7,neutral,0,1,0,0,0,present,FALSE,506228,Business,1,0
India Car Sales Pick Up in June,7,1,0,0,85.71428571,3.571428571,neutral,0,1,0,0,0,present,FALSE,506227,Business,1,0
Greece Plans New Bond Issue,5,1,0,0,100,4.6,neutral,0,1,0,0,0,present,FALSE,506224,Europe Markets,2,1
Credit Suisse Seeks Delay in Sentencing,6,1,0,0,83.33333333,5.666666667,neutral,0,1,0,0,0,present,FALSE,506221,European Business News,1,1
China Finance Minister Says GDP Target Not a 'Floor',9,1,0,11.11111111,88.88888889,4.888888889,neutral,0,1,0,0,0,present,TRUE,506216,China News,2,1
Germans Search Suspected Spy's Home,6,1,0,0,83.33333333,5.166666667,neutral,2,1,0.166666667,0,0,past,FALSE,506215,Europe News,2,1
Lufthansa Bets on Budget Flights,5,1,0,0,80,5.6,neutral,0,1,0,0,0,present,FALSE,506217,Business,1,1
China's Leader Calls for Better U.S. Ties,8,1,0,12.5,62.5,4.375,neutral,0,1,0,0,0,present,FALSE,506213,China News,1,1
Banks Brace for Scottish Vote,5,1,0,0,80,5,neutral,0,1,0,0,0,present,FALSE,506211,Markets Main,1,1
Oil Prices Extend Losses,4,1,0,0,100,5.25,neutral,0,1,0,0,0,present,FALSE,506210,Commodities,2,1
Abbott Defends Australia's Asylum Policy,6,1,0,0,83.33333333,6,neutral,0,1,0,0,0,present,FALSE,506207,World News,1,0
"CME, Thomson Reuters in Line for New Silver Fix",9,1,0,11.11111111,77.77777778,4.333333333,neutral,0,1,0,0,0,present,FALSE,506202,Markets Main,2,1
U.K. Interviews Airbus Staff in Probe,6,1,0,16.66666667,66.66666667,5.333333333,neutral,0,1,0,0,0,present,FALSE,506200,Business,1,1
Civilian Casualties on Rise in Afghanistan,6,1,0,0,66.66666667,6.166666667,neutral,0,1,0,0,0,present,FALSE,506199,World News,2,1
Behind McCarthy's Rise in GOP House: a Personal Touch,10,1,0,10,70,4.5,neutral,0,1,0,0,0,present,FALSE,505066,Politics and Policy,1,0
Roy Wasn't Adviser To Haitian President,7,1,0,0,85.71428571,4.857142857,neutral,0,1,0,0,0,past,TRUE,505071,Letters,1,0
The Strenuous Demands of Soccer,5,1,0,0,80,5.4,neutral,1,1,0.1,0,0,present,FALSE,505073,Letters,1,0
Beware the Black Flag of Terrorism,6,1,0,0,66.66666667,4.833333333,neutral,0,1,0,0,0,present,FALSE,505070,Letters,2,1
Carl Icahn in Family Dollar Stores,6,1,0,0,83.33333333,4.833333333,neutral,0,1,0,0,0,present,FALSE,504985,Al's Emporium,2,1
How to Decide if You Need Travel Insurance,8,1,0,0,75,4.375,neutral,0,1,0,0,0,present,FALSE,505077,Tip of the Week,1,0
The Biggest Judicial Losers,4,1,0,0,100,6,neutral,0,1,0,0,0,present,FALSE,505020,Review & Outlook (U.S.),1,0
Notable & Quotable,3,1,0,0,66.66666667,5.333333333,neutral,0,1,0,0,0,present,FALSE,504970,Notable & Quotable,2,0
Lands' End Profit Rises 48%,5,1,0,0,80,4.6,neutral,0,1,0,0,0,present,FALSE,504959,Earnings,2,1
"In Dan Halloran's New York, Republicans Rule",8,1,0,0,87.5,4.75,neutral,0,1,0,0,0,present,FALSE,504952,NY Crime,1,0
Primary Voters for Immigration,4,1,0,0,75,6.75,neutral,0,1,0,0,0,present,FALSE,504941,Review & Outlook (U.S.),1,0
"Fund Manager: 'Stupid' Now, Smart Later?",6,1,0,0,100,5.833333333,neutral,0,1,0,0,0,present,FALSE,504947,Journal Reports: Wealth Management,2,1
Notable & Quotable,3,1,0,0,66.66666667,5.333333333,neutral,0,1,0,0,0,present,FALSE,504940,Notable & Quotable,2,1
All Target Directors Elected to Board,6,1,0,0,83.33333333,5.333333333,neutral,0,1,0,0,0,past,FALSE,504935,Business,2,1
CBS To Sell Its Outdoor Stake,6,1,0,16.66666667,100,4,neutral,0,1,0,0,0,present,FALSE,504902,Media & Marketing,2,1
Indonesia's Candidates,3,1,0,0,66.66666667,7,neutral,0,1,0,0,0,present,FALSE,504973,Review & Outlook (Asia),1,0
Pacific Trade Stall,3,1,0,0,100,5.666666667,neutral,0,1,0,0,0,present,FALSE,503498,Review & Outlook (U.S.),2,1
A Heritage Home in Australia,5,1,0,20,60,4.8,neutral,0,1,0,0,0,present,FALSE,503496,Asia House of the Day,1,0
Asian Shares End Mixed,4,1,0,0,100,4.75,neutral,1,1,0.125,0,0,present,FALSE,503488,Asia Markets,2,1
Looming Suspension for Giants' Hill,5,1,0,0,80,6.2,neutral,2,1,0.166666667,0,0,present,FALSE,503478,NY Giants,2,1
Team Sports Can Build Team Spirit,6,1,0,0,100,4.666666667,neutral,0,1,0,0,0,present,FALSE,503464,Journal Reports: Small Business,2,1
Argentina's Economic Growth Lackluster,5,1,0,0,80,7,neutral,0,1,0,0,0,present,FALSE,503455,Latin America News,2,1
Pension Costs Hurt Boeing Profit,5,1,0,0,100,5.6,neutral,0,1,0,0,0,present,FALSE,503459,Earnings,1,0
Auto Industry Insiders Poised for Comeback,6,1,0,0,83.33333333,6.166666667,neutral,0,1,0,0,0,present,FALSE,503243,Business,1,0
Coffee Prices Surge,3,1,0,0,100,5.666666667,neutral,0,1,0,0,0,present,FALSE,503241,Commodities,2,0
Treasury Bonds Edge Lower,4,1,0,0,100,5.5,neutral,0,1,0,0,0,present,FALSE,503220,Credit Markets,2,1
Big Small Talk: May 16-23,5,1,0,0,80,4.2,neutral,0,1,0,0,0,present,FALSE,503226,Big Small Talk,2,0
BOJ May Raise Inflation Forecast,5,1,0,20,100,5.6,neutral,0,1,0,0,0,present,FALSE,503208,Japan News,1,0
U.S. Stocks End Higher,4,1,0,25,75,4.75,neutral,0,1,0,0,0,present,FALSE,503202,Today's Markets,2,0
Simon Property Posts Higher Profit,5,1,0,0,100,6,neutral,0,1,0,0,0,present,FALSE,503197,Earnings,1,0
If the Election Were Held Today,6,1,0,0,83.33333333,4.333333333,neutral,0,1,0,0,0,past,FALSE,503193,Morning Editorial Report,1,0
Big Brands to Be United in Joint Venture,8,1,0,0,75,4.125,neutral,0,1,0,0,0,present,FALSE,503177,European Business News,2,0
Swedish Call for Bigger Defense Budget,6,1,0,0,83.33333333,5.5,neutral,0,1,0,0,0,present,FALSE,503172,Europe News,1,1
Pharma Shares Rise,3,1,0,0,100,5.333333333,neutral,3,1,0.166666667,0,0,present,FALSE,503168,Europe Markets,2,0
Christie and Taxes,3,1,0,0,66.66666667,5.333333333,neutral,0,1,0,0,0,present,FALSE,503151,Political Diary,1,1
Tokyo Ends Lower After Dollar Gives Up Gains,8,1,0,0,100,4.625,neutral,1,1,0.125,0,0,present,FALSE,503149,Asia Markets,2,0
Officials Urge Area Use of Sandy Aid,7,1,0,0,85.71428571,4.285714286,neutral,0,1,0,0,0,present,FALSE,503152,NY Real Estate Commercial,1,1
Millions Raised in Newark Mayor's Race,7,1,0,0,71.42857143,4.714285714,neutral,0,1,0,0,0,past,FALSE,503153,NY Politics,2,0
"Blackstone, Others Bid for Duke's Midwest Plants",8,1,0,0,75,5.25,neutral,0,1,0,0,0,present,FALSE,504459,Markets Main,2,0
Lenders Take Loss on Loan Backing Merger,7,1,0,0,85.71428571,4.857142857,neutral,3,1,0.285714286,0,0,present,FALSE,504457,Credit Markets,1,1
Red Bulls and Cosmos Start a New Turf War in New York Soccer,13,1,0,0,76.92307692,3.692307692,neutral,0,1,0,0,0,present,FALSE,504462,NY Sports,1,1
Continental Divide at the World Cup,6,1,0,0,66.66666667,5,neutral,0,1,0,0,0,present,FALSE,504452,World Cup,2,0
Euro Rises Against U.S. Dollar,5,1,0,20,80,5.2,neutral,0,1,0,0,0,present,FALSE,504438,Foreign Exchange,2,0
"Dow, S&P 500 Close at Records",6,1,0,16.66666667,50,4,neutral,0,1,0,0,0,present,FALSE,504431,Today's Markets,1,1
How California Chrome Keeps His Shine,6,1,0,0,100,5.333333333,neutral,0,1,0,0,0,present,FALSE,504467,NY Sports,1,1
Lions Gate Revenue Falls 8.1%,5,1,0,0,80,5,neutral,0,1,0,0,0,present,FALSE,504368,Business,1,1
Mexico's Left Goes to Washington,6,1,0,0,66.66666667,4.666666667,neutral,0,1,0,0,0,present,FALSE,504364,Latin America News,2,0
Saving Africa's Forest Elephants,5,1,0,0,80,5.8,neutral,0,1,0,0,0,present,FALSE,504465,Essay,1,1
U.S. Pending Home Sales Rise 0.4%,6,1,0,16.66666667,66.66666667,4.666666667,neutral,0,1,0,0,0,present,FALSE,504334,Economy,1,1
U.S. Government Bonds Pull Back,5,1,0,20,80,5.4,neutral,0,1,0,0,0,present,FALSE,504333,Credit Markets,2,0
S&P 500 Closes At Record,5,1,0,20,60,4,neutral,0,1,0,0,0,present,FALSE,504330,Today's Markets,1,1
Abercrombie Says It Sees the Light,6,1,0,0,83.33333333,4.833333333,neutral,0,1,0,0,0,present,FALSE,504328,Earnings,1,1
A REIT CEO's Pay Goes Through the Roof,9,1,0,33.33333333,66.66666667,3.444444444,neutral,0,1,0,0,0,present,FALSE,504327,Markets Main,2,0
Charter Move Proves Pricey,4,1,0,0,100,5.75,neutral,0,1,0,0,0,present,FALSE,504317,NY Schools,1,1
The Soul of a Hedge Fund 'Machine',7,1,0,0,71.42857143,4,neutral,0,1,0,0,0,present,FALSE,504282,The Saturday Interview,1,1
A Fantasy Sports Wizard's Winning Formula,7,1,0,14.28571429,71.42857143,5.142857143,positive,6,1,0.571428571,0,0,present,FALSE,504278,WSJ.Money,1,1
"Euro Falls Against Dollar, Yen",5,1,0,0,100,5.2,neutral,0,1,0,0,0,present,FALSE,504236,Foreign Exchange,2,0
U.S. Stocks End Lower,4,1,0,25,75,4.5,neutral,0,1,0,0,0,present,FALSE,504224,Today's Markets,1,1
Amazon Aims at Publisher's CEO,6,1,0,16.66666667,66.66666667,4.333333333,neutral,0,1,0,0,0,present,FALSE,507390,Technology,2,0
Petrobras Net Profit Falls 20%,5,1,0,0,80,5.2,neutral,0,1,0,0,0,present,FALSE,507383,Business,1,1
The March of Civilization,4,1,0,0,75,5.5,neutral,0,1,0,0,0,present,FALSE,507359,Notable & Quotable,1,1
Prosecutor Plays Hardball in Cuomo Inquiry,6,1,0,0,83.33333333,6.166666667,neutral,0,1,0,0,0,present,FALSE,507349,Politics and Policy,1,1
The Beauty in London's Beast,6,1,0,0,66.66666667,4,neutral,0,1,0,0,0,present,FALSE,507352,Who Lives Here,2,0
Paradise Hits the Market,4,1,0,0,75,5.25,neutral,0,1,0,0,0,present,FALSE,507344,Homes,2,0
Construction Comeback Lags,3,1,0,0,100,8,negative,7,1,0.333333333,0,0,present,FALSE,507336,NY Real Estate Residential,2,0
Canada Adds 200 Jobs in July,6,1,0,0,66.66666667,3.833333333,neutral,0,1,0,0,0,present,FALSE,507332,Canada News,1,1
Boston's Supermarket Family Feud,5,1,0,0,80,5.8,neutral,0,1,0,0,0,present,FALSE,507329,Business World,2,0
Glaxo Chief Faces Rising Pressure,5,1,0,0,100,5.8,neutral,0,1,0,0,0,present,FALSE,507123,European Business News,1,1
Iran's War on Journalism,5,1,0,0,60,4.2,neutral,0,1,0,0,0,present,FALSE,507121,Review & Outlook (U.S.),2,0
Suez Canal Set for First Major Expansion,7,1,0,0,85.71428571,4.857142857,neutral,0,1,0,0,0,present,FALSE,507108,Africa News,1,1
"European Equities Fall On Iraq, Russia Worries",7,1,0,0,100,5.714285714,negative,4,1,0.375,0,0,present,FALSE,507097,Europe Markets,2,0
"BOJ Sees Weakness in Exports, Industrial Production",7,1,0,14.28571429,85.71428571,6.428571429,neutral,0,1,0,0,0,present,FALSE,507077,Japan News,2,0
Japan Posts Current Account Deficit,5,1,0,0,100,6.2,neutral,0,1,0,0,0,present,FALSE,507063,Japan News,2,0
Christie Plays Pension Issue Beyond N.J.,6,1,0,16.66666667,83.33333333,5.833333333,neutral,0,1,0,0,0,present,FALSE,507060,NY Region,1,1
Judges for National Security,4,1,0,0,75,6.25,neutral,0,1,0,0,0,present,FALSE,507061,Information Age,2,0
When Driving Was a Real Adventure,6,1,0,0,83.33333333,4.666666667,neutral,0,1,0,0,0,present,FALSE,507053,Letters,2,0
Giving Leadership a Helping Hand,5,1,0,0,80,5.6,positive,5,1,0.4,0,0,present,FALSE,507049,Donor of the Day,1,1
Turkish Premier Aims for Bigger Role,6,1,0,0,83.33333333,5.166666667,neutral,0,1,0,0,0,present,FALSE,507046,Middle East News,2,1
"Judge, Jury and Executioner: Is That What We Want?",9,1,0,0,88.88888889,4.666666667,neutral,0,1,0,0,0,present,FALSE,507048,Letters,2,1
"Scripps, AMC Hit by Higher Programming Costs",7,1,0,14.28571429,85.71428571,5.428571429,neutral,0,1,0,0,0,present,FALSE,506972,Business,2,1
Brinker Profit Falls as Costs Rise,6,1,0,0,83.33333333,4.833333333,neutral,0,1,0,0,0,present,FALSE,506965,Earnings,1,0
Cooper Tire & Rubber Profit Rises 7.6%,7,1,0,0,71.42857143,4.571428571,neutral,0,1,0,0,0,present,FALSE,506963,Earnings,1,0
Once More 'Into the Storm',5,1,0,0,80,4.4,neutral,0,1,0,0,0,present,FALSE,506973,Film Review,2,1
Fannie Mae Profit Falls,4,1,0,0,100,5,neutral,0,1,0,0,0,present,FALSE,506961,Markets Main,1,0
"Scripps Networks Revenue Rises on Advertising, Fees",7,1,0,0,85.71428571,6.428571429,neutral,0,1,0,0,0,present,FALSE,506950,Earnings,1,0
